transaction_id,timestamp,amount,payment_method,card_age_days,card_expiry_days,retry_count,customer_tenure_days,customer_past_success_rate,gateway_response_time_ms,gateway_status,issuer_response_time_ms,issuer_status,response_code,risk_score,available_balance_ratio,transaction_limit,otp_attempts,cvv_match,root_cause,recovered
TXN100146,2026-03-09 13:47:38,8837.94,credit_card,789,-542,2,1705,0.625,329,operational,254,operational,CARD_EXPIRED,0.402,0.582,2290.71,0,1,expired_card,0
TXN100147,2026-05-25 00:41:33,1426.93,credit_card,2208,61,2,1614,0.529,7256,operational,326,operational,TEMPORARY_FAILURE,0.093,0.736,7153.16,0,1,bank_server_timeout,1
TXN100148,2026-04-06 02:47:25,2890.25,debit_card,1728,505,0,348,0.861,5456,degraded,257,degraded,BANK_TIMEOUT,0.247,0.725,4655.39,1,1,bank_server_timeout,1
TXN100149,2026-01-31 10:55:55,6224.67,debit_card,1111,473,0,2232,0.796,333,operational,277,operational,INSUFFICIENT_FUNDS,0.262,0.246,5710.84,0,1,insufficient_funds,0
TXN100150,2026-05-05 03:57:25,1697.0,debit_card,1985,734,1,691,0.877,446,degraded,380,operational,LIMIT_EXCEEDED,0.179,0.46,1535.69,0,1,transaction_limit_exceeded,1
TXN100151,2026-05-15 04:51:50,1570.5,credit_card,1669,1134,0,312,0.883,338,operational,325,operational,RISK_BLOCK,0.818,0.676,5707.67,0,0,risk_fraud_block,0
TXN100152,2026-02-14 23:40:39,961.22,debit_card,2280,149,0,1221,0.728,301,operational,1136,operational,INSUFFICIENT_FUNDS,0.449,0.317,12220.48,1,1,insufficient_funds,1
TXN100153,2026-04-11 06:21:22,169.95,debit_card,1531,808,0,2417,0.908,382,operational,682,operational,OTP_CVV_MISMATCH,0.095,0.609,2925.06,2,0,otp_cvv_mismatch,1
TXN100154,2026-04-12 11:02:07,1931.43,credit_card,1006,787,0,1063,0.851,493,operational,309,operational,INSUFFICIENT_FUNDS,0.032,0.293,5104.97,1,1,insufficient_funds,0
TXN100155,2026-02-01 12:04:23,885.08,credit_card,263,1172,1,26,0.816,278,operational,8783,down,ISSUER_DOWN,0.061,0.5,6341.91,0,1,issuer_bank_down,1
TXN100156,2026-01-02 15:24:49,614.12,credit_card,2480,-689,0,2277,0.774,329,operational,174,operational,GENERIC_DECLINE,0.307,0.823,9072.66,1,1,expired_card,0
TXN100157,2026-05-10 06:08:12,2745.54,credit_card,1957,219,0,1637,0.745,536,operational,222,operational,AUTH_FAILURE,0.513,0.593,10365.3,1,0,otp_cvv_mismatch,1
TXN100158,2026-04-21 18:37:05,421.67,credit_card,286,1089,0,1629,0.921,129,degraded,7933,down,ISSUER_DOWN,0.199,0.588,3805.69,0,1,issuer_bank_down,1
TXN100159,2026-05-09 11:25:35,4030.4,credit_card,1528,88,3,1395,0.768,193,operational,9238,down,ISSUER_DOWN,0.693,0.825,4817.84,0,0,issuer_bank_down,0
TXN100160,2026-03-09 22:07:07,2919.42,debit_card,2071,556,0,180,0.77,351,operational,360,operational,INSUFFICIENT_FUNDS,0.347,0.051,11609.31,0,1,insufficient_funds,0
TXN100161,2026-04-03 18:40:48,1206.34,credit_card,1758,794,2,1751,0.407,522,operational,340,operational,RISK_BLOCK,0.713,0.618,16436.57,0,1,risk_fraud_block,0
TXN100162,2026-06-26 16:47:55,1689.57,credit_card,702,149,3,364,0.876,383,operational,250,operational,INSUFFICIENT_FUNDS,0.117,0.145,3722.18,0,1,insufficient_funds,0
TXN100163,2026-02-10 14:01:12,547.48,debit_card,371,377,0,524,0.819,270,operational,161,operational,GENERIC_DECLINE,0.522,0.16,3237.01,0,1,insufficient_funds,1
TXN100164,2026-04-28 12:07:59,3811.89,credit_card,2344,150,1,1468,0.543,503,operational,213,degraded,OTP_CVV_MISMATCH,0.333,0.487,3840.67,3,0,otp_cvv_mismatch,0
TXN100165,2026-01-24 19:30:34,2170.92,credit_card,944,-757,0,1297,0.886,402,operational,228,operational,CARD_EXPIRED,0.389,0.867,9306.66,0,1,expired_card,0
TXN100166,2026-01-12 19:46:53,2338.8,credit_card,2176,327,0,569,0.884,472,operational,404,operational,LIMIT_FAILURE,0.48,0.364,1947.72,0,1,transaction_limit_exceeded,1
TXN100167,2026-06-22 07:20:30,2973.31,debit_card,1179,735,0,172,0.556,286,operational,653,degraded,LIMIT_EXCEEDED,0.248,0.499,2267.11,0,1,transaction_limit_exceeded,1
TXN100168,2026-01-24 08:49:30,946.84,credit_card,1912,-228,1,494,0.968,264,operational,196,operational,CARD_EXPIRED,0.212,0.756,8403.77,0,1,expired_card,0
TXN100169,2026-04-29 01:06:36,394.05,debit_card,630,841,2,117,0.838,482,operational,323,operational,CARD_BLOCKED,0.396,0.665,11200.4,1,1,card_blocked,0
TXN100170,2026-04-03 13:22:04,4688.46,debit_card,1521,-788,0,2468,0.878,232,operational,721,operational,CARD_EXPIRED,0.236,0.776,6075.12,1,1,expired_card,0
TXN100171,2026-05-26 15:55:23,3584.09,debit_card,1413,77,0,201,0.871,2915,degraded,275,operational,BANK_TIMEOUT,0.121,0.648,1858.08,0,1,bank_server_timeout,0
TXN100172,2026-04-09 09:20:12,1053.83,debit_card,559,-335,1,1775,0.775,206,operational,464,operational,CARD_EXPIRED,0.48,0.619,1799.22,2,1,expired_card,0
TXN100173,2026-05-06 10:54:45,2709.86,debit_card,1712,803,0,942,0.87,143,operational,155,operational,RISK_BLOCK,0.798,0.713,7316.01,0,1,risk_fraud_block,0
TXN100174,2026-06-10 22:39:40,6332.91,debit_card,1170,119,0,761,0.891,189,operational,833,operational,AUTH_FAILURE,0.016,0.396,9566.74,0,1,insufficient_funds,1
TXN100175,2026-05-30 07:19:34,5620.88,credit_card,1644,339,0,15,0.925,224,operational,217,operational,INSUFFICIENT_FUNDS,0.192,0.038,3993.96,0,0,insufficient_funds,0
TXN100176,2026-05-10 22:25:27,1023.5,credit_card,115,1026,1,76,0.906,8960,degraded,201,degraded,BANK_TIMEOUT,0.099,0.373,2764.78,2,0,bank_server_timeout,0
TXN100177,2026-01-30 05:57:37,406.17,credit_card,333,548,0,2492,0.842,431,operational,738,operational,GENERIC_DECLINE,0.288,0.781,2694.2,0,1,card_blocked,1
TXN100178,2026-01-31 11:51:40,482.18,credit_card,1782,142,0,1989,0.843,200,operational,481,operational,RISK_BLOCK,0.781,0.93,3636.85,2,1,risk_fraud_block,0
TXN100179,2026-03-31 10:49:29,1317.93,credit_card,2490,781,0,709,0.751,228,operational,8846,down,ISSUER_DOWN,0.37,0.6,6247.66,0,1,issuer_bank_down,1
TXN100180,2026-04-29 14:15:20,7768.71,debit_card,316,949,0,1446,0.761,499,operational,376,operational,RISK_BLOCK,0.773,0.638,2131.68,0,1,risk_fraud_block,0
TXN100181,2026-05-01 01:58:44,868.79,credit_card,92,536,0,2242,0.977,236,operational,401,operational,RISK_BLOCK,0.63,0.594,999.18,1,1,risk_fraud_block,0
TXN100182,2026-05-22 14:26:15,991.5,debit_card,667,160,0,783,0.777,8494,degraded,166,operational,TEMPORARY_FAILURE,0.213,0.773,1631.35,0,1,bank_server_timeout,1
TXN100183,2026-01-19 14:38:39,971.3,credit_card,135,-900,1,2403,0.839,380,operational,174,operational,CARD_EXPIRED,0.237,0.908,2426.08,1,1,expired_card,0
TXN100184,2026-02-01 05:16:28,1057.66,debit_card,635,470,0,1321,0.824,581,operational,7095,down,ISSUER_DOWN,0.248,0.477,12103.39,1,1,issuer_bank_down,1
TXN100185,2026-01-27 23:48:50,1779.9,credit_card,1739,596,0,1140,0.514,497,operational,418,operational,AUTH_FAILURE,0.181,0.835,4311.36,2,0,otp_cvv_mismatch,1
TXN100186,2026-04-08 09:20:56,500.44,debit_card,1976,-373,1,2241,0.813,369,operational,171,operational,CARD_EXPIRED,0.349,0.417,1866.31,1,1,expired_card,0
TXN100187,2026-04-25 02:48:17,5323.58,debit_card,1588,827,0,1146,0.942,380,operational,285,operational,INSUFFICIENT_FUNDS,0.174,0.248,6628.28,0,1,insufficient_funds,0
TXN100188,2026-01-21 19:06:40,1557.32,credit_card,1019,326,0,165,0.724,365,degraded,15075,down,ISSUER_DOWN,0.245,0.619,3541.3,0,1,issuer_bank_down,1
TXN100189,2026-06-06 08:48:32,21475.68,debit_card,412,-319,0,376,0.853,237,operational,325,operational,CARD_EXPIRED,0.389,0.76,8830.31,2,0,expired_card,0
TXN100190,2026-02-24 14:53:11,556.67,debit_card,1350,162,0,1831,0.987,129,operational,257,operational,RISK_BLOCK,0.878,0.72,8553.18,0,1,risk_fraud_block,0
TXN100191,2026-04-29 20:59:52,8825.57,debit_card,2413,245,1,1581,0.839,296,operational,205,operational,INSUFFICIENT_FUNDS,0.164,0.239,4849.71,0,1,insufficient_funds,0
TXN100192,2026-05-16 07:01:24,7236.46,debit_card,545,951,1,2157,0.712,375,operational,388,operational,INSUFFICIENT_FUNDS,0.18,0.226,1744.5,0,1,insufficient_funds,1
TXN100193,2026-01-07 12:24:17,1192.56,credit_card,1370,1084,0,498,0.909,593,operational,288,operational,LIMIT_EXCEEDED,0.177,0.525,637.12,0,0,transaction_limit_exceeded,0
TXN100194,2026-06-05 16:00:34,1212.55,debit_card,855,838,0,1304,0.816,267,degraded,284,operational,INSUFFICIENT_FUNDS,0.109,0.11,4020.36,1,1,insufficient_funds,0
TXN100195,2026-06-24 16:16:12,716.4,debit_card,913,563,0,941,0.582,135,operational,317,degraded,INSUFFICIENT_FUNDS,0.117,0.014,1979.39,1,1,insufficient_funds,1
TXN100196,2026-06-22 13:18:20,724.67,debit_card,1294,1072,1,2402,0.876,111,operational,473,operational,OTP_CVV_MISMATCH,0.133,0.825,10288.9,1,0,otp_cvv_mismatch,0
TXN100197,2026-01-26 02:40:11,1798.91,debit_card,447,443,3,2000,0.58,356,operational,112,operational,LIMIT_EXCEEDED,0.174,0.659,679.01,0,1,transaction_limit_exceeded,1
TXN100198,2026-03-12 16:16:51,1837.64,debit_card,509,780,1,584,0.85,191,operational,233,operational,INSUFFICIENT_FUNDS,0.086,0.111,10266.99,0,1,insufficient_funds,1
TXN100199,2026-02-11 20:40:07,362.56,credit_card,131,-645,0,1860,0.822,201,operational,354,operational,CARD_EXPIRED,0.162,0.755,4193.62,3,1,expired_card,0
TXN100200,2026-03-23 03:28:18,17837.3,debit_card,1733,116,0,1804,0.964,194,operational,5367,down,ISSUER_DOWN,0.084,0.671,9760.93,0,1,issuer_bank_down,1
TXN100201,2026-06-25 11:51:31,1388.56,credit_card,2275,1152,0,979,0.951,293,operational,800,operational,CARD_BLOCKED,0.281,0.527,6960.96,0,1,card_blocked,0
TXN100202,2026-05-18 08:41:28,1922.06,debit_card,1139,777,0,1066,0.845,7340,degraded,355,operational,BANK_TIMEOUT,0.14,0.841,4341.61,0,0,bank_server_timeout,1
TXN100203,2026-05-19 18:51:45,962.28,credit_card,1561,311,2,597,0.773,611,operational,563,operational,INSUFFICIENT_FUNDS,0.1,0.009,6392.49,3,1,insufficient_funds,0
TXN100204,2026-03-17 22:44:29,1378.2,debit_card,2459,992,0,952,0.84,342,operational,457,operational,INSUFFICIENT_FUNDS,0.21,0.26,10346.72,0,1,insufficient_funds,0
TXN100205,2026-06-18 14:00:40,1258.48,credit_card,1905,475,3,259,0.721,305,operational,528,operational,INSUFFICIENT_FUNDS,0.092,0.125,3899.95,1,0,insufficient_funds,0
TXN100206,2026-06-15 14:38:02,1794.73,credit_card,638,127,0,1593,0.86,231,operational,273,operational,INSUFFICIENT_FUNDS,0.1,0.083,4822.2,0,1,insufficient_funds,0
TXN100207,2026-05-26 04:35:49,1773.93,credit_card,1946,820,0,1258,0.689,443,operational,7739,down,TEMPORARY_FAILURE,0.17,0.849,3540.98,0,1,issuer_bank_down,1
TXN100208,2026-05-27 14:31:39,4025.52,credit_card,1008,188,1,1526,0.888,293,operational,799,operational,GENERIC_DECLINE,0.059,0.1,2751.74,1,1,insufficient_funds,0
TXN100209,2026-04-28 07:29:34,2259.19,debit_card,2399,728,0,2406,0.875,7232,degraded,313,degraded,BANK_TIMEOUT,0.145,0.519,9446.32,0,0,bank_server_timeout,1
TXN100210,2026-01-18 03:51:07,3640.31,credit_card,2313,822,0,922,0.946,363,operational,9449,down,ISSUER_DOWN,0.349,0.782,9770.01,0,1,issuer_bank_down,0
TXN100211,2026-02-21 05:16:08,1782.43,credit_card,132,213,0,322,0.551,370,operational,178,operational,OTP_CVV_MISMATCH,0.161,0.362,10743.3,2,0,otp_cvv_mismatch,1
TXN100212,2026-05-19 09:11:02,2268.32,credit_card,2218,955,0,943,0.652,162,operational,420,operational,INSUFFICIENT_FUNDS,0.087,0.025,5915.9,2,1,insufficient_funds,0
TXN100213,2026-02-28 20:07:40,1414.08,credit_card,623,564,0,885,0.693,266,operational,77,operational,LIMIT_EXCEEDED,0.128,0.808,1040.37,2,0,transaction_limit_exceeded,1
TXN100214,2026-02-01 00:44:51,4908.16,credit_card,1225,443,3,1203,0.663,798,operational,6913,down,ISSUER_DOWN,0.398,0.685,3704.85,1,1,issuer_bank_down,0
TXN100215,2026-06-20 12:12:39,2485.34,credit_card,1880,149,2,2111,0.863,172,degraded,5555,down,AUTH_FAILURE,0.226,0.761,3263.63,0,0,issuer_bank_down,1
TXN100216,2026-03-29 21:38:30,1536.81,debit_card,335,890,1,2482,0.812,308,degraded,166,operational,INSUFFICIENT_FUNDS,0.447,0.408,9511.09,0,0,insufficient_funds,0
TXN100217,2026-06-04 21:54:09,1491.64,debit_card,69,222,0,1584,0.935,311,operational,254,operational,INSUFFICIENT_FUNDS,0.06,0.192,8401.37,0,1,insufficient_funds,1
TXN100218,2026-02-21 03:35:57,1613.73,debit_card,1039,225,0,1997,0.949,386,operational,422,operational,RISK_BLOCK,0.874,0.745,1098.22,3,1,risk_fraud_block,1
TXN100219,2026-03-06 16:59:55,1855.64,credit_card,1466,-23,1,725,0.834,406,operational,265,operational,CARD_EXPIRED,0.305,0.735,4049.13,0,1,expired_card,0
TXN100220,2026-03-03 19:02:36,1701.36,credit_card,1480,-871,0,920,0.758,323,operational,485,operational,CARD_EXPIRED,0.105,0.647,2407.48,0,1,expired_card,0
TXN100221,2026-03-09 04:30:54,1029.37,credit_card,2382,1058,0,2193,0.661,5577,degraded,921,operational,BANK_TIMEOUT,0.006,0.518,1372.49,0,1,bank_server_timeout,1
TXN100222,2026-03-20 18:22:14,3867.81,debit_card,657,905,0,912,0.909,259,operational,340,operational,OTP_CVV_MISMATCH,0.198,0.491,4745.81,1,0,otp_cvv_mismatch,1
TXN100223,2026-02-23 14:02:23,4120.04,credit_card,1789,893,0,931,0.858,444,operational,505,operational,CARD_BLOCKED,0.407,0.688,11055.5,1,1,card_blocked,0
TXN100224,2026-05-27 13:22:36,10714.99,credit_card,502,-724,0,2242,0.93,357,operational,450,operational,CARD_EXPIRED,0.516,0.62,5154.91,0,1,expired_card,0
TXN100225,2026-02-28 16:52:55,984.28,debit_card,1141,788,0,2005,0.858,242,operational,369,degraded,RISK_BLOCK,0.884,0.604,4368.19,0,1,risk_fraud_block,0
TXN100226,2026-03-21 11:21:13,3505.12,credit_card,1342,438,1,1949,0.851,173,operational,158,operational,INSUFFICIENT_FUNDS,0.419,0.091,5954.89,0,1,insufficient_funds,1
TXN100227,2026-06-04 22:05:00,266.77,credit_card,1090,584,0,1814,0.813,385,degraded,301,operational,AUTH_FAILURE,0.161,0.672,6588.73,1,0,otp_cvv_mismatch,0
TXN100228,2026-03-20 16:30:26,4124.03,debit_card,464,766,0,1636,0.84,392,operational,195,operational,OTP_CVV_MISMATCH,0.127,0.661,11274.46,1,0,otp_cvv_mismatch,0
TXN100229,2026-01-02 21:23:22,419.46,debit_card,500,224,0,1379,0.832,284,operational,372,operational,INSUFFICIENT_FUNDS,0.274,0.371,2840.21,0,1,insufficient_funds,0
TXN100230,2026-01-01 02:06:29,672.64,credit_card,2190,434,1,1787,0.761,384,operational,364,degraded,INSUFFICIENT_FUNDS,0.083,0.152,6229.72,3,1,insufficient_funds,1
TXN100231,2026-03-20 11:44:50,2509.32,credit_card,2377,492,0,93,0.877,22149,degraded,241,degraded,TEMPORARY_FAILURE,0.141,0.463,3905.26,0,1,bank_server_timeout,1
TXN100232,2026-04-27 17:35:50,966.85,credit_card,213,1052,2,149,0.841,594,operational,429,operational,CARD_BLOCKED,0.275,0.745,2173.78,1,0,card_blocked,0
TXN100233,2026-06-19 17:04:02,843.19,credit_card,604,1161,0,2175,0.884,510,operational,253,operational,OTP_CVV_MISMATCH,0.273,0.676,5566.88,2,0,otp_cvv_mismatch,1
TXN100234,2026-01-24 13:04:30,1108.46,credit_card,2468,1149,0,237,0.911,223,operational,362,operational,RISK_BLOCK,0.835,0.727,3470.16,0,1,risk_fraud_block,0
TXN100235,2026-04-08 16:11:20,3733.75,credit_card,318,647,1,1626,0.803,199,operational,167,operational,LIMIT_EXCEEDED,0.19,0.422,2458.42,0,1,transaction_limit_exceeded,1
TXN100236,2026-02-22 00:14:31,708.15,credit_card,1358,781,0,794,0.831,9061,degraded,137,operational,BANK_TIMEOUT,0.393,0.936,5064.32,0,1,bank_server_timeout,1
TXN100237,2026-03-23 01:55:32,1705.11,credit_card,744,867,0,1867,0.802,378,operational,8092,down,ISSUER_DOWN,0.17,0.736,3429.4,0,1,issuer_bank_down,1
TXN100238,2026-03-21 16:11:47,1232.61,debit_card,2459,945,0,1185,0.93,360,operational,520,operational,GENERIC_DECLINE,0.044,0.304,11441.33,1,1,insufficient_funds,1
TXN100239,2026-02-26 05:26:15,4086.45,debit_card,1869,821,0,762,0.78,212,operational,388,operational,INSUFFICIENT_FUNDS,0.332,0.033,18339.11,1,1,insufficient_funds,0
TXN100240,2026-01-04 06:45:18,4202.62,credit_card,1886,1090,0,1779,0.82,282,operational,197,operational,LIMIT_FAILURE,0.144,0.383,3364.54,1,1,transaction_limit_exceeded,1
TXN100241,2026-01-14 07:18:09,287.22,debit_card,192,478,0,2451,0.85,396,operational,188,operational,LIMIT_EXCEEDED,0.188,0.771,500.0,0,1,transaction_limit_exceeded,0
TXN100242,2026-04-05 00:43:36,5118.68,debit_card,407,851,0,1956,0.889,285,operational,155,operational,INSUFFICIENT_FUNDS,0.052,0.263,2317.11,1,1,insufficient_funds,1
TXN100243,2026-02-10 09:46:53,977.29,credit_card,1993,744,1,576,0.862,18465,degraded,281,degraded,TEMPORARY_FAILURE,0.264,0.916,6364.16,0,1,bank_server_timeout,1
TXN100244,2026-02-28 20:44:30,2279.78,debit_card,591,934,1,2212,0.808,533,operational,371,operational,OTP_CVV_MISMATCH,0.124,0.537,5067.34,2,0,otp_cvv_mismatch,1
TXN100245,2026-01-17 06:46:49,703.9,credit_card,1102,1117,0,2496,0.565,258,operational,238,operational,LIMIT_EXCEEDED,0.41,0.411,577.14,1,1,transaction_limit_exceeded,1
TXN100246,2026-01-09 22:20:16,2608.88,debit_card,294,123,3,682,0.925,512,operational,646,operational,OTP_CVV_MISMATCH,0.055,0.849,18544.26,1,0,otp_cvv_mismatch,1
TXN100247,2026-01-23 19:20:29,23083.9,credit_card,84,1027,0,1627,0.932,3688,degraded,100,operational,BANK_TIMEOUT,0.291,0.536,9792.69,0,1,bank_server_timeout,1
TXN100248,2026-03-09 21:48:21,2044.09,credit_card,1830,-257,2,1871,0.399,257,operational,452,operational,CARD_EXPIRED,0.273,0.641,7010.51,1,0,expired_card,0
TXN100249,2026-01-30 10:23:29,1136.48,debit_card,468,1048,3,1558,0.937,7727,degraded,283,operational,BANK_TIMEOUT,0.193,0.623,5195.2,0,1,bank_server_timeout,0
TXN100250,2026-02-11 15:46:32,1427.07,debit_card,446,351,0,2486,0.743,488,operational,311,operational,OTP_CVV_MISMATCH,0.056,0.41,13279.47,1,0,otp_cvv_mismatch,0
TXN100251,2026-02-24 08:46:01,414.27,credit_card,2112,707,0,636,0.74,834,operational,71,operational,LIMIT_EXCEEDED,0.085,0.497,500.0,0,1,transaction_limit_exceeded,1
TXN100252,2026-02-22 10:30:43,7665.65,debit_card,1795,112,2,526,0.8,5126,degraded,208,operational,BANK_TIMEOUT,0.175,0.61,4935.19,0,0,bank_server_timeout,0
TXN100253,2026-01-02 23:35:31,2461.25,debit_card,558,101,0,2216,0.739,227,operational,164,operational,INSUFFICIENT_FUNDS,0.092,0.094,6615.09,0,1,insufficient_funds,1
TXN100254,2026-01-22 03:00:55,630.58,credit_card,2152,719,0,180,0.897,697,operational,574,operational,INSUFFICIENT_FUNDS,0.142,0.05,2634.78,0,1,insufficient_funds,0
TXN100255,2026-06-21 00:37:17,651.46,credit_card,2426,1165,2,85,0.814,465,degraded,7503,down,ISSUER_DOWN,0.216,0.566,2445.12,1,1,issuer_bank_down,0
TXN100256,2026-05-01 05:45:21,1827.72,credit_card,1046,295,0,2242,0.385,257,degraded,116,operational,LIMIT_EXCEEDED,0.306,0.759,884.42,0,0,transaction_limit_exceeded,0
TXN100257,2026-01-23 06:53:54,4571.23,debit_card,1152,954,0,2122,0.807,744,operational,352,operational,GENERIC_DECLINE,0.179,0.253,1789.76,2,1,insufficient_funds,1
TXN100258,2026-02-21 01:36:23,569.38,credit_card,1662,123,0,343,0.77,285,operational,490,operational,GENERIC_DECLINE,0.169,0.106,6533.57,0,1,insufficient_funds,1
TXN100259,2026-03-10 23:12:11,5480.5,credit_card,393,105,2,2066,0.873,354,operational,420,degraded,OTP_CVV_MISMATCH,0.074,0.836,3649.68,1,0,otp_cvv_mismatch,1
TXN100260,2026-06-13 00:29:38,1642.39,credit_card,2241,743,0,1801,0.639,407,operational,294,operational,INSUFFICIENT_FUNDS,0.355,0.06,3134.69,0,1,insufficient_funds,1
TXN100261,2026-06-08 07:33:32,710.02,credit_card,339,356,2,2266,0.965,493,operational,437,operational,LIMIT_EXCEEDED,0.062,0.396,500.0,0,1,transaction_limit_exceeded,1
TXN100262,2026-05-19 16:14:41,1127.61,credit_card,1890,-863,0,972,0.654,435,operational,181,operational,CARD_EXPIRED,0.169,0.557,4075.88,1,1,expired_card,0
TXN100263,2026-01-20 04:22:25,10343.32,credit_card,1455,1100,1,814,0.861,886,operational,347,operational,INSUFFICIENT_FUNDS,0.074,0.348,2944.76,0,1,insufficient_funds,0
TXN100264,2026-03-30 06:57:32,449.14,credit_card,352,1068,0,893,0.885,649,operational,378,operational,RISK_BLOCK,0.931,0.317,2793.68,0,1,risk_fraud_block,0
TXN100265,2026-03-29 01:10:13,865.8,credit_card,1121,46,0,1643,0.886,710,operational,300,degraded,INSUFFICIENT_FUNDS,0.421,0.234,4037.51,0,0,insufficient_funds,1
TXN100266,2026-04-25 18:05:30,4666.32,credit_card,752,-890,0,2351,0.882,144,operational,246,operational,CARD_EXPIRED,0.494,0.575,7055.08,0,1,expired_card,0
TXN100267,2026-06-02 01:27:54,2235.01,credit_card,2345,51,0,2351,0.749,405,operational,187,degraded,INSUFFICIENT_FUNDS,0.368,0.014,5737.31,0,1,insufficient_funds,0
TXN100268,2026-02-27 18:36:49,815.91,credit_card,1353,893,0,882,0.66,747,operational,220,down,INSUFFICIENT_FUNDS,0.312,0.242,7663.07,2,1,insufficient_funds,0
TXN100269,2026-04-11 06:04:42,4723.64,debit_card,938,947,1,175,0.628,293,operational,515,operational,INSUFFICIENT_FUNDS,0.19,0.468,5664.36,0,1,insufficient_funds,1
TXN100270,2026-02-17 11:39:32,4953.44,credit_card,682,366,0,1023,0.859,294,operational,208,operational,INSUFFICIENT_FUNDS,0.027,0.118,12355.04,1,1,insufficient_funds,0
TXN100271,2026-02-07 20:41:03,2507.23,credit_card,382,189,1,1121,0.69,530,operational,250,operational,INSUFFICIENT_FUNDS,0.066,0.54,1845.16,0,1,insufficient_funds,1
TXN100272,2026-02-26 09:33:01,975.69,debit_card,1279,688,2,46,0.571,432,operational,417,operational,INSUFFICIENT_FUNDS,0.229,0.053,18902.3,1,1,insufficient_funds,1
TXN100273,2026-05-13 09:24:04,1138.24,debit_card,1288,1066,1,2444,0.774,347,operational,151,operational,OTP_CVV_MISMATCH,0.332,0.706,6064.31,1,0,otp_cvv_mismatch,0
TXN100274,2026-03-20 19:24:37,2392.8,debit_card,2383,66,1,464,0.892,396,operational,7483,down,TEMPORARY_FAILURE,0.007,0.407,9284.87,2,1,issuer_bank_down,1
TXN100275,2026-05-03 15:23:36,484.74,debit_card,1630,-566,0,1449,0.923,252,operational,119,operational,CARD_EXPIRED,0.184,0.542,5931.32,0,1,expired_card,0
TXN100276,2026-05-05 09:46:42,6790.82,credit_card,1149,-164,2,908,0.87,228,operational,859,operational,CARD_EXPIRED,0.209,0.331,3340.7,3,1,expired_card,1
TXN100277,2026-03-07 04:38:35,9855.17,credit_card,949,1184,1,1785,0.635,10217,degraded,254,degraded,BANK_TIMEOUT,0.305,0.376,3823.83,0,1,bank_server_timeout,1
TXN100278,2026-06-21 21:46:54,1421.67,credit_card,676,338,0,1667,0.87,720,degraded,406,operational,LIMIT_EXCEEDED,0.288,0.821,823.19,1,1,transaction_limit_exceeded,0
TXN100279,2026-01-09 07:59:42,2569.96,credit_card,1627,784,1,2279,0.95,323,operational,896,operational,LIMIT_EXCEEDED,0.307,0.796,1023.03,3,1,transaction_limit_exceeded,1
